Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-06-05,322.041,322.321,320.732,321.431
2019-06-06,321.431,321.721,320.621,320.929
2019-06-07,320.931,321.72,319.919,320.199
2019-06-10,320.192,320.4,319.768,320.199
2019-06-11,320.2,321.432,319.979,321.138
2019-06-12,321.131,322.175,320.969,322.092
2019-06-13,322.093,322.37,321.892,322.061
2019-06-14,322.061,322.479,321.39,322.409
2019-06-17,322.381,322.452,322.061,322.43
2019-06-18,322.389,323.42,322.06,323.31
2019-06-19,323.31,324.289,322.97,323.33
2019-06-20,323.362,324.341,322.991,323.127
2019-06-21,323.142,324.351,323.059,324.212
2019-06-24,324.111,324.452,323.359,323.638
2019-06-25,323.634,324.599,322.929,323.41
2019-06-26,323.421,323.761,323.221,323.449
2019-06-27,323.43,323.892,323.348,323.72
2019-06-28,323.721,323.972,322.65,323.07
2019-07-01,323.072,323.43,322.561,323.37
2019-07-02,323.37,323.402,322.759,323.031
2019-07-03,323.031,323.201,322.18,322.301
2019-07-04,322.31,323.071,322.239,322.781
2019-07-05,322.852,324.461,322.678,324.021
2019-07-08,324.09,324.891,323.879,324.671
2019-07-09,324.669,325.79,324.65,325.572
2019-07-10,325.572,326.141,325.447,325.572
2019-07-11,325.584,326.141,325.458,325.9
2019-07-12,325.901,326.001,325.398,325.629
2019-07-15,325.72,325.971,325.171,325.282
2019-07-16,325.28,326.099,325.138,325.966
2019-07-17,325.997,326.811,325.908,326.55
2019-07-18,326.561,326.682,325.658,325.811
2019-07-19,325.811,326.05,324.789,324.941
2019-07-22,325.289,325.471,324.741,325.392
2019-07-23,325.391,326.031,325.279,325.871
2019-07-24,325.869,325.979,325.289,325.351
2019-07-25,325.351,326.569,325.15,326.29
2019-07-26,326.28,327.1,326.22,326.95
2019-07-29,326.739,328.021,326.56,327.789
2019-07-30,327.789,328.018,327.329,327.669
2019-07-31,327.67,327.672,325.581,326.15
2019-08-01,326.141,327.644,326.041,327.21
2019-08-02,327.173,327.842,326.22,327.519
2019-08-05,327.351,327.835,326.15,327.075
2019-08-06,327.054,327.151,324.769,324.871
2019-08-07,324.861,326.49,324.731,326.05
2019-08-08,326.05,326.171,324.06,324.199
2019-08-09,324.2,325.039,324.11,324.411
2019-08-12,324.731,324.879,324.168,324.251
2019-08-13,324.229,324.52,323.171,323.459
2019-08-14,323.459,325.742,323.249,325.541
2019-08-15,325.542,326.462,325.22,325.709
2019-08-16,325.729,325.782,324.421,324.579
2019-08-19,324.631,326.901,324.54,326.37
2019-08-20,326.3,327.842,326.139,327.24
2019-08-21,327.24,327.55,326.998,327.37
2019-08-22,327.369,328.448,327.098,328.016
2019-08-23,328.055,329.452,327.979,329.418
2019-08-26,329.158,329.429,328.499,329.241
2019-08-27,329.26,329.641,328.599,329.432
2019-08-28,329.451,330.432,329.378,330.162
2019-08-29,330.179,331.869,329.989,331.4
2019-08-30,331.41,331.758,330.678,331.2
2019-09-02,331.369,331.911,330.68,331.161
2019-09-03,331.261,331.392,329.908,329.919
2019-09-04,329.919,330.07,328.349,329.588
2019-09-05,329.588,329.9,329.1,329.759
2019-09-06,329.75,331.041,329.441,329.981
2019-09-09,330.291,330.382,329.709,330.332
2019-09-10,330.319,331.972,330.079,331.66
2019-09-11,331.659,333.469,331.409,332.199
2019-09-12,332.15,332.74,330.289,332.529
2019-09-13,332.519,332.83,330.808,331.17
2019-09-16,331.561,332.471,331.471,332.098
2019-09-17,332.081,334.311,332.068,333.741
2019-09-18,333.741,333.83,332.669,333.001
2019-09-19,333.018,333.442,332.249,332.391
2019-09-20,332.319,334.331,331.808,333.719
2019-09-23,333.9,335.381,333.408,335.102
2019-09-24,335.102,336.11,333.58,333.728
2019-09-25,333.691,335.019,333.572,334.192
2019-09-26,334.191,335.772,333.55,335.581
2019-09-27,335.549,336.309,334.938,335.311
2019-09-30,335.31,335.621,334.479,334.92
2019-10-01,334.92,335.83,334.268,335.481
2019-10-02,335.482,335.762,333.65,333.831
2019-10-03,333.83,333.941,332.033,332.298
2019-10-04,332.326,332.97,331.958,332.57
2019-10-07,332.628,333.819,332.358,333.463
2019-10-08,333.403,334.672,333.289,334
2019-10-09,334,334.702,333.661,334.232
2019-10-10,334.231,334.42,332.038,332.322
2019-10-11,332.321,332.421,330.939,332.141
2019-10-14,331.972,332.774,331.238,331.55
2019-10-15,331.56,332.931,331.44,332.12
2019-10-16,332.118,333.648,332.081,332.611
2019-10-17,332.581,333.408,330.55,331.138
2019-10-18,331.088,331.36,330.218,330.521
2019-10-21,330.742,331.121,329.818,329.95
2019-10-22,329.942,330.419,328.789,329.01
2019-10-23,328.989,329.351,328.044,328.109
2019-10-24,328.103,329.722,328.068,329.25
2019-10-25,329.25,329.351,328.519,328.699
2019-10-28,328.588,329.071,327.769,328.109
2019-10-29,328.109,329.922,327.858,329.77
2019-10-30,329.759,330.251,329.202,329.491
2019-10-31,329.48,329.94,328.101,328.751
2019-11-01,328.749,328.811,327.715,328.001
2019-11-04,328.108,329.582,327.858,329.371
2019-11-05,329.34,331.362,329.009,331.172
2019-11-06,331.202,332.252,331.099,331.922
2019-11-07,331.919,332.98,331.689,332.603
2019-11-08,332.589,334.082,332.509,333.541
2019-11-11,333.62,334.569,333.548,334.059
2019-11-12,334.09,334.853,333.898,334.809
2019-11-13,334.828,334.972,333.908,334.001
2019-11-14,333.972,334.48,333.421,334.319
2019-11-15,334.42,334.952,334.111,334.651
2019-11-18,334.559,335.68,334.479,335.428
2019-11-19,335.399,335.699,332.649,332.93
2019-11-20,332.931,333.727,332.68,333.299
2019-11-21,333.32,334.662,333.19,334.44
2019-11-22,334.44,335.371,333.8,334.59
2019-11-25,334.249,335.992,334.068,335.978
2019-11-26,335.981,337.27,335.419,336.002
2019-11-27,335.989,336.739,335.78,336.338
2019-11-28,336.338,337.221,335.902,335.991
2019-11-29,335.981,336.231,333.18,334.487
2019-12-02,334.62,335.992,331.961,332.428
2019-12-03,332.39,332.44,331.339,331.659
2019-12-04,331.671,331.931,330.84,331.139
2019-12-05,331.149,331.498,330.491,330.818
2019-12-06,330.808,331.191,330.07,331.19
2019-12-09,331.07,331.878,330.799,331.669
2019-12-10,331.669,331.992,330.189,330.939
2019-12-11,330.938,331.23,330.091,330.282
2019-12-12,330.24,330.33,329.179,329.841
2019-12-13,329.821,329.83,328.669,329.617
2019-12-16,329.239,329.702,328.13,328.73
2019-12-17,328.728,331,328.619,330.323
2019-12-18,330.263,331.091,330.145,330.788
2019-12-19,330.76,331.47,330.229,330.658
2019-12-20,330.648,330.931,330.161,330.559
2019-12-23,330.681,331.652,330.538,331.501
2019-12-24,331.479,332.524,331.21,332.168
2019-12-27,331.611,331.681,330.358,330.39
2019-12-30,331.098,331.959,330.24,331.121
2019-12-31,331.091,331.282,330.269,331.084
2020-01-02,330.981,331.146,328.809,328.91
2020-01-03,328.88,330.691,328.86,329.73
2020-01-06,329.818,330.22,329.378,329.701
2020-01-07,329.711,331.83,329.659,331.766
2020-01-08,331.797,332.211,330.282,331.081
2020-01-09,331.021,333.231,330.509,332.611
2020-01-10,332.659,334.141,332.578,333.803
2020-01-13,333.821,335.158,333.48,333.749
2020-01-14,333.642,334.171,332.149,332.568
2020-01-15,332.579,333.362,331.86,332.768
2020-01-16,333.053,334.712,332.759,334.639
2020-01-17,334.64,336.351,334.551,336.152
2020-01-20,336.168,337.062,334.188,334.563
2020-01-21,334.58,335.742,334.078,334.301
2020-01-22,334.282,336.669,334.059,336.183
2020-01-23,336.181,337.57,336.159,336.721
2020-01-24,336.74,336.99,335.551,336.32
2020-01-27,336.079,338.759,336.078,337.301
2020-01-28,337.288,338.66,336.658,338.099
2020-01-29,338.099,338.401,337.298,337.602
2020-01-30,337.73,338.691,336.98,337.105
2020-01-31,337.124,337.748,336.389,337.359
2020-02-03,337.479,338.162,336.659,337.21
