Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2022-01-04,10.2912,10.2989,10.2538,10.286
2022-01-05,10.2855,10.3131,10.2354,10.3121
2022-01-06,10.3118,10.3597,10.3039,10.3328
2022-01-07,10.3298,10.3381,10.2783,10.2836
2022-01-10,10.2831,10.3397,10.2642,10.3161
2022-01-11,10.3165,10.3194,10.2673,10.2801
2022-01-12,10.2881,10.2881,10.222,10.2285
2022-01-13,10.2284,10.2472,10.213,10.2316
2022-01-14,10.2293,10.3092,10.2249,10.3018
2022-01-17,10.2814,10.317,10.2687,10.2885
2022-01-18,10.289,10.357,10.2804,10.3508
2022-01-19,10.3511,10.3693,10.3158,10.3378
2022-01-20,10.3342,10.4435,10.3251,10.4388
2022-01-21,10.4391,10.4476,10.3833,10.4328
2022-01-24,10.4265,10.5609,10.4102,10.4925
2022-01-25,10.4924,10.5144,10.4469,10.4649
2022-01-26,10.4685,10.5083,10.4283,10.464
2022-01-27,10.464,10.4989,10.4075,10.4642
2022-01-28,10.4635,10.5549,10.4511,10.5129
2022-01-31,10.489,10.5146,10.4347,10.4876
2022-02-01,10.4875,10.4932,10.4259,10.4281
2022-02-02,10.428,10.441,10.3843,10.4021
2022-02-03,10.4019,10.4293,10.3667,10.4042
2022-02-04,10.4042,10.4858,10.3899,10.4828
2022-02-07,10.4838,10.486,10.4341,10.4344
2022-02-08,10.4388,10.4691,10.4007,10.437
2022-02-09,10.4383,10.4404,10.382,10.4251
2022-02-10,10.4251,10.6485,10.3787,10.6348
2022-02-11,10.6348,10.6413,10.5365,10.6
2022-02-14,10.5802,10.6911,10.5695,10.6176
2022-02-15,10.6178,10.6182,10.5215,10.5459
2022-02-16,10.545,10.5847,10.5214,10.5509
2022-02-17,10.5512,10.655,10.5467,10.6086
2022-02-18,10.6086,10.6521,10.552,10.6384
2022-02-21,10.634,10.6908,10.5918,10.6769
2022-02-22,10.6754,10.701,10.5589,10.583
2022-02-23,10.5822,10.6349,10.5484,10.6248
2022-02-24,10.6248,10.7405,10.6116,10.6242
2022-02-25,10.623,10.6671,10.5552,10.5868
2022-02-28,10.7073,10.7149,10.5862,10.6209
2022-03-01,10.6203,10.745,10.6014,10.7212
2022-03-02,10.7192,10.8057,10.7191,10.7605
2022-03-03,10.7605,10.8123,10.7452,10.782
2022-03-04,10.7819,10.8514,10.7244,10.7757
2022-03-07,10.779,10.9045,10.7549,10.8425
2022-03-08,10.8422,10.8916,10.7928,10.8378
2022-03-09,10.837,10.8429,10.6966,10.719
2022-03-10,10.7161,10.7789,10.6224,10.6549
2022-03-11,10.6566,10.6935,10.6003,10.6232
2022-03-14,10.669,10.669,10.4828,10.5255
2022-03-15,10.5256,10.5745,10.5023,10.5466
2022-03-16,10.5465,10.5478,10.3801,10.387
2022-03-17,10.387,10.458,10.3861,10.4453
2022-03-18,10.4453,10.4574,10.3985,10.403
2022-03-21,10.4074,10.4677,10.4021,10.4592
2022-03-22,10.4587,10.4667,10.3661,10.4145
2022-03-23,10.4151,10.4229,10.3714,10.4036
2022-03-24,10.4043,10.4062,10.3225,10.3521
2022-03-25,10.3522,10.3793,10.3254,10.3455
2022-03-28,10.3464,10.4739,10.3384,10.4275
2022-03-29,10.4273,10.4421,10.3071,10.3436
2022-03-30,10.3433,10.3604,10.3092,10.3282
2022-03-31,10.3281,10.406,10.3174,10.3895
